name,price,url,bed,score
Morinomiya Yado,25112,http://tinyurl.com/y49e2vdg,床型： 4 張單人床 和 1張床位,
Base Osaka（大阪基地旅舍）,25112,http://tinyurl.com/y3n8xchq,床型： 2 張單人床 和 6 張日式床舖,8.9
Namba Takashimaya 5-mins apartment PA-201,25233,http://tinyurl.com/y6q5f4v2,床型： 2 張雙人床 和 3 張日式床舖,
Ebisucho Apartment Near Namba 1 mins to Station 901,25233,http://tinyurl.com/y5auuefh,"床型： 1 張單人床 , 1 張雙人床 和 2 張日式床舖",
Traditional Japanese Villa Matsu House MT-101,25233,http://tinyurl.com/y68s9ylg,床型： 1 張雙人床 和 3 張日式床舖,
Ebisucho Apartment Near Namba 1 mins to Station 904（意碧蘇尼艾利克斯904公寓）,25233,http://tinyurl.com/y37qnorb,床型： 1 張雙人床 和 4 張日式床舖,
Ebisucho Apartment Near Namba 1 mins to Station 902,25233,http://tinyurl.com/y4e88xov,床型： 1 張雙人床 和 4 張日式床舖,
Central Osaka House Umeda Namba（大阪中央梅田難波公寓）,25242,http://tinyurl.com/y2fmbklu,"床型： 1 張單人床 , 1 張雙人床 , 1 張沙發床 和 2 張加大雙人床",8.4
Tojocho Building / Vacation STAY 3810,25478,http://tinyurl.com/y45rk2he,"床型： 5 張單人床 , 1 張雙人床 和 1 張沙發床",
Bar Hosutel 四貫島,25525,http://tinyurl.com/yyrm4uw5,2 張雙人床,9.0
Drop Inn Osaka（大阪德羅普旅館）,25600,http://tinyurl.com/yxvv9uum,6張床位,8.7
Cozy House Namba,25620,http://tinyurl.com/y5gntug2,"床型： 1 張單人床 , 2 張雙人床 , 1張床位 和 2 張日式床舖",
YUYU House - Yata Kaeru,25658,http://tinyurl.com/y63emyvc,5 張單人床 • 2 張日式床舖,
Apartment in Ikuno 2BR,25692,http://tinyurl.com/y6h5c9bt,床型： 4 張單人床,
A retro Japanese house Only 1 stop from Tennoji,25692,http://tinyurl.com/yyk3qmtk,床型： 2 張單人床 和 4 張日式床舖,
D209-1004 Osaka Center Namba Dotonbori Shinsekai,25692,http://tinyurl.com/yym8hv9y,床型： 3 張單人床 和 2 張日式床舖,
Grandouce Dotonbori Ⅱ,25703,http://tinyurl.com/y3ercea9,5 張雙人床,8.2
Osaka - House / Vacation STAY 3827,25809,http://tinyurl.com/y6a4njsv,3 張雙人床 • 1 張沙發床 • 1 張加大雙人床,
Hostel Chill Out（其爾奧特旅舍）,25809,http://tinyurl.com/y5hq9ym9,床型： 4張床位,8.9
Near Tsutenkaku for 6 people 403,25849,http://tinyurl.com/y2crkodn,3 張單人床 • 1 張雙人床 • 1 張日式床舖,
OOKINI HOTELS Nipponbashi Apartment（日本橋奧基尼公寓）,25850,http://tinyurl.com/yylfxjt4,床型： 3 張雙人床,9.1
CuLuLu Osaka 01,25850,http://tinyurl.com/y53sgd7h,"床型： 6 張單人床 , 1 張沙發床 和 2 張日式床舖",
Sakura Coco Residence,25850,http://tinyurl.com/yyzm22cw,床型： 3 張雙人床,8.8
Osaka - House / Vacation STAY 3029,25974,http://tinyurl.com/yyq7dafh,6 張單人床,
5 mins to Namba PIAGET HOUSE,25998,http://tinyurl.com/y3us3wcd,床型： 3 張雙人床 和 2 張日式床舖,7.8
HIRAGI,25998,http://tinyurl.com/yxudxjtu,床型： 3 張單人床 和 2 張日式床舖,
Sakura Open Sale Easy access to Namba Dotonbori NF202,25998,http://tinyurl.com/y3sncnww,床型： 6 張單人床,
SK-501 Akizero apartment in Osaka,26059,http://tinyurl.com/yxa2qz2v,5 張雙人床 • 1 張日式床舖,
築港4丁目11 アパートメント,26294,http://tinyurl.com/y2wr7lma,1 張單人床 • 4 張雙人床 • 1 張沙發床,
midi HOTEL（迷迪酒店）,26323,http://tinyurl.com/y6fgz7rx,床型： 4 張單人床 和 1 張沙發床,9.1
TEIOH Namba（難波帝王公寓）,26367,http://tinyurl.com/yytqt6bj,"床型： 8 張單人床 , 2 張雙人床 和 3 張沙發床",9.2
Higashiosaka - Hotel / Vacation STAY 8851,26471,http://tinyurl.com/y52mjzh6,床型： 6 張單人床,
ミフネ島之内A0AB,26589,http://tinyurl.com/y658q5pe,床型： 2 張單人床 和 4 張雙人床,
Guest House Sowaka 2,26589,http://tinyurl.com/y4aujum6,床型： 12 張單人床,
White Chaya,26589,http://tinyurl.com/y3l6qrmg,7 張雙人床 • 1 張沙發床,
DGNMB401 Namba Dontonbori apartment #401,26589,http://tinyurl.com/y3j22ja2,"床型： 2 張單人床 , 1 張雙人床 和 1 張沙發床",
Apartment Umeda UMD0001,26589,http://tinyurl.com/y4x3cv8v,"床型： 2 張單人床 , 2 張雙人床 , 2 張沙發床 和 5 張日式床舖",9.0
Kichinan（吉南旅館）,26589,http://tinyurl.com/y497xhc8,6張床位,9.0
町屋 聖天坂 2,26589,http://tinyurl.com/y349x7nb,2 張單人床 • 2 張雙人床,
Apartment VR Shinsaibashi DOR0077B,26589,http://tinyurl.com/yy5ot6cc,床型： 4 張雙人床 和 2 張日式床舖,
DGNMB403 Namba Dotonbori Apartment#403 7ppl,26589,http://tinyurl.com/y67rm97b,"床型： 2 張單人床 , 1 張雙人床 和 1 張沙發床",
Osaka Stay（大阪住宿公寓）,26589,http://tinyurl.com/y62c9up5,3張床位,8.8
JR 1 min/Shinsaibashi 13min/Kyoto 25min/FREE WIFI,26589,http://tinyurl.com/y6yo2lle,2 張雙人床 • 2 張沙發床,
Ai Shang Theme Apartment（愛尚主題公寓）,26589,http://tinyurl.com/y6tx6y69,6 張日式床舖,8.7
Sakura Dotonbori Residence,26589,http://tinyurl.com/y2hwcvah,2 張雙人床 • 2 張沙發床,6.8
Intercity Tennoji apartment,26589,http://tinyurl.com/y2fy4bz6,"床型： 2 張單人床 , 2 張雙人床 , 2 張沙發床 和 3 張日式床舖",8.0
Kuru Tsuruhashi,26589,http://tinyurl.com/y3d9339h,5 張雙人床,
Hotel Kingyo（金魚飯店）,26589,http://tinyurl.com/yy8vwzvx,2 張雙人床 • 2 張日式床舖,9.2
Konitel Namba3,26589,http://tinyurl.com/y3hrdcrm,4 張日式床舖,
Nao's House USJ,26589,http://tinyurl.com/yxfxgavh,床型： 11 張單人床 和 1 張沙發床,
Relax Space in Nanba（難波休閒公寓）,26589,http://tinyurl.com/y38bdadv,床型： 1 張沙發床 和 2 張加大雙人床,9.0
ミフネ島之内A00C,26589,http://tinyurl.com/y69ssr2l,床型： 4 張雙人床,
DGUSJB Apartment One station from USJ #B 7ppl,26589,http://tinyurl.com/y5zsl5sg,6 張單人床 • 1 張沙發床,
Osaka Minamiichioka villa 1,26616,http://tinyurl.com/y3tpos66,"床型： 4 張單人床 , 2 張雙人床 和 2 張日式床舖",
Osaka Minamiichioka villa 2,26616,http://tinyurl.com/yyz7u7ag,1 張單人床 • 1 張雙人床 • 1 張沙發床 • 3 張日式床舖,
THE WONDER AT STAY OSAKA -Machiyakarahori-,26663,http://tinyurl.com/yxgv559n,4 張單人床 • 1 張沙發床 • 4 張日式床舖,9.4
Hotel Sanrriott Kitahama,26988,http://tinyurl.com/y4v498wy,床型： 4張床位 和 2 張沙發床,9.1
HATCH NAGAHORI 901,27133,http://tinyurl.com/yxejbfty,5 張雙人床 • 1 張沙發床,
TOIZUKOTO,27180,http://tinyurl.com/yxva2lqv,2 張沙發床 • 2 張單人床,
3mins to Nipponbaishi station Near Namba,27221,http://tinyurl.com/yy92h9f4,2 張雙人床 • 2 張日式床舖,
e-stay namba（e-stay namba ）,27254,http://tinyurl.com/y3jp275s,2 張單人床 • 1 張雙人床 • 1 張沙發床 • 2 張日式床舖,8.7
Noah's Ark Midoribashi,27396,http://tinyurl.com/yyzt4ge7,"床型： 5 張單人床 , 2 張雙人床 和 5 張日式床舖",
Nipponbashi Kuromon Market 30sec 3BR YU4D（日本橋艾力克斯 4DS 公寓）,27527,http://tinyurl.com/yye79gbv,床型： 3 張雙人床 和 2 張日式床舖,
Osaka Umeda Fukushima Luxury Mansion 05,27527,http://tinyurl.com/y2lrnjwt,5 張雙人床,
Apartment in Osaka D203,27527,http://tinyurl.com/yx8lyuja,床型： 4 張單人床,
Osaka Umeda Fukushima Luxury Mansion 08,27527,http://tinyurl.com/y58q6633,1 張單人床 • 4 張雙人床,
Osaka Umeda Fukushima Luxury Mansion 04,27527,http://tinyurl.com/y2p8tdjp,5 張雙人床,
Traditional Japanese House near Namba Umeda Max10,27527,http://tinyurl.com/y2xvykr8,床型： 11 張日式床舖,
Japanese house 1 stop from Tennoji,27527,http://tinyurl.com/y3xvc4kj,2 張單人床 • 4 張日式床舖,
Osaka Umeda Fukushima Luxury Mansion 07,27527,http://tinyurl.com/y3b4bru3,床型： 5 張雙人床,
Osaka Umeda Fukushima Luxury Mansion 06,27527,http://tinyurl.com/y29deuqr,床型： 5 張雙人床,
Very Hotel Dotonbori（道頓堀非凡公寓式酒店）,27546,http://tinyurl.com/y4zyqam8,2 張單人床 • 1 張沙發床,8.4
Wafu Ryokan Uehonmachi（和風旅館上本町）,27557,http://tinyurl.com/y45khlg6,床型： 6 張日式床舖,7.5
Bijou Suites Ten（微美特恩套房度假屋）,27585,http://tinyurl.com/y6t5g3ff,床型： 6 張日式床舖,8.0
Apartment in Nakazaki Liz5（中崎利茲公寓）,27599,http://tinyurl.com/y4vd4ypb,1 張單人床 • 2 張雙人床 • 1 張加大雙人床,7.6
Apartment in Naniwanishi 101（南瓦尼斯101號公寓）,27604,http://tinyurl.com/y5kmp9mz,床型： 3 張單人床 和 4 張雙人床,
Amore Suoumachi Apartment,27605,http://tinyurl.com/y3xmhbr9,4 張雙人床,8.0
Guest House Tennoji 168,27697,http://tinyurl.com/y5fsk7b3,"床型： 2 張單人床 , 2張床位 , 1 張沙發床 和 4 張日式床舖",
NK Homes Tennoji 6 mins 天王寺包棟徒步6分,27697,http://tinyurl.com/yxur5ewd,"床型： 9 張單人床 , 1 張雙人床 和 1 張沙發床",
Chloris,27771,http://tinyurl.com/yx8hh726,床型： 4 張雙人床 和 6 張日式床舖,
Seiki n Lica Studio Apartment Osaka（大阪精莉卡一室公寓）,27918,http://tinyurl.com/yy55e9xn,1 張單人床 • 2 張雙人床 • 1 張沙發床 • 1 張加大雙人床,7.8
TERAS HOUSE,28007,http://tinyurl.com/y5flhq9s,床型： 3 張雙人床,
NANBA EAST Desiners Apertment（難波東設計公寓）,28054,http://tinyurl.com/y438nw2h,2 張單人床 • 2 張雙人床,9.2
United Resort Tanimachi 6,28066,http://tinyurl.com/yyfgoyjd,2 張單人床 • 1 張雙人床,
Namba_KUROMON_KMR0008B,28066,http://tinyurl.com/yyrrfx8b,床型： 2 張雙人床 和 3 張沙發床,
Japanese Style House,28066,http://tinyurl.com/y27qd8yx,床型： 2 張單人床 和 5 張雙人床,
Osaka Daebakine House（大阪戴巴基尼議院旅館）,28066,http://tinyurl.com/y3mw5jog,床型： 1 張單人床 和 2 張雙人床,7.2
Toki（托奇公寓）,28066,http://tinyurl.com/y33vd34w,床型： 6 張日式床舖,9.4
Great location in Osaka Spacious 8 ppl home ZY 1,28102,http://tinyurl.com/yybaq8bm,3 張單人床 • 1 張雙人床 • 3 張日式床舖,
South East Inn 201,28125,http://tinyurl.com/yyrda55s,床型： 4 張單人床 和 1張床位,
Etoile Matsuzaki / Vacation STAY 4312,28125,http://tinyurl.com/y6mh6u9v,2 張雙人床 • 1 張沙發床 • 1 張日式床舖,
Namba Dotonbori 3BR Live Cozy Apartment SD21,28280,http://tinyurl.com/y6xnft79,3 張雙人床 • 3 張日式床舖,
Rozy Hotel Namba（難波羅茲酒店）,28362,http://tinyurl.com/y3vz3k86,床型： 3 張雙人床,8.3
Maison d’Alcyon,28362,http://tinyurl.com/y6sob8cw,床型： 2 張雙人床 和 1 張沙發床,
Designer's House KICHISHA,28362,http://tinyurl.com/y4fmwl8j,2 張單人床 • 3 張雙人床 • 1 張沙發床,
Designer's House at Taishou（大正設計師之家度假屋）,28435,http://tinyurl.com/yywp4q3u,2 張雙人床 • 1 張沙發床 • 1 張加大雙人床 • 3 張日式床舖,6.6
Designer's House ISHA,28435,http://tinyurl.com/yxvo7gte,"床型： 5 張單人床 , 2 張雙人床 和 1 張沙發床",
Designer's House GASHA,28435,http://tinyurl.com/yyut8ahq,5 張雙人床 • 1 張沙發床,
M.Granz Tanimachi 4-Chome,28462,http://tinyurl.com/y2hcvxvs,床型： 4 張單人床,8.4
Humour Resort New Oriental Hotel（新東方胡莫度假酒店）,28716,http://tinyurl.com/y6ozdf58,6 張日式床舖,6.5
Home Hostel Osaka（大阪家庭旅館）,28716,http://tinyurl.com/y5qdwdvy,6張床位,9.4
nid Daikoku Casa Ami,28716,http://tinyurl.com/yy48c73m,6 張單人床 • 2 張沙發床,
Tengachaya House（藤甲查亞度假屋）,28805,http://tinyurl.com/yxwame83,"床型： 2 張單人床 , 4 張雙人床 , 2 張沙發床 和 2 張日式床舖",6.7
Tengachaya miyabi（滕塔查米亞比旅館）,28805,http://tinyurl.com/y3b646m5,5 張單人床 • 2 張雙人床 • 1 張沙發床,
Osaka Premium House,28805,http://tinyurl.com/y5o7fqqz,5 張雙人床 • 1 張沙發床,8.6
Apartment in Naniwanishi 201,28904,http://tinyurl.com/y6e8tybk,床型： 3 張單人床 和 4 張雙人床,
Sakura Rental Apartment（櫻花日租公寓）,28952,http://tinyurl.com/yxgy33cm,床型： 2 張單人床 和 1 張沙發床,7.1
CHAFY 6F（茶啡 6F）,28952,http://tinyurl.com/yyc62vgl,床型： 5 張雙人床 和 1 張沙發床,8.7
Tokyo Building 2F / Vacation STAY 3591,28952,http://tinyurl.com/y4g9ezk8,4 張單人床 • 2 張雙人床,
Only 5 min walk to Shinsekai 2,29056,http://tinyurl.com/yymtp7cp,床型： 3 張雙人床,
OsakaVilla NearNamba Shinsaibashi USJ,29057,http://tinyurl.com/y28p7ln3,10 張單人床,
Entire Apartment Near ShinOsaka/Charles Miyahara,29248,http://tinyurl.com/yyewyfwq,6 張單人床 • 2 張雙人床 • 4 張日式床舖,8.9
Centurion Hotel CEN Osaka Namba,29248,http://tinyurl.com/y2wk57l2,2張床位,8.8
Akizero apartment H-16（亞希H-16公寓）,29277,http://tinyurl.com/yyot6dgx,3 張日式床舖 • 3 張單人床 • 2 張雙人床,
D235 Near Osaka Castle Large House Wif MAX8,29363,http://tinyurl.com/y3pg9beb,床型： 3 張雙人床 和 2 張日式床舖,
HEIGHTS BRIDGE,29396,http://tinyurl.com/y27agy6f,3張床位,
Penguin-Mura(208-1),29440,http://tinyurl.com/y49l5ceo,2 張單人床 • 5 張雙人床 • 1 張沙發床,8.4
HATCH NAGAHORI 8th FLOOR,29469,http://tinyurl.com/yxjmbbxq,"床型： 1 張單人床 , 5 張雙人床 和 2 張沙發床",
Sonkun no Ie,29543,http://tinyurl.com/y5hsydeb,7 張單人床,9.4
Shinjuku Tsuishi Building 101,29543,http://tinyurl.com/yxgmacgd,床型： 4 張雙人床 和 2 張沙發床,
Shin-Imamiya Private House,29543,http://tinyurl.com/y5fefc8k,床型： 6 張單人床 和 2 張雙人床,
Osaka Tengachaya Guesthouse SAYURI Teguan,29543,http://tinyurl.com/y69wdhjp,床型： 1 張沙發床 和 3 張日式床舖,8.8
コーポ南船場,29543,http://tinyurl.com/yy8hrnsh,5 張雙人床 • 1 張沙發床,
Million Apartment（百萬公寓）,29543,http://tinyurl.com/y5ogajjs,床型： 3 張雙人床 和 1 張日式床舖,8.1
Osaka Guesthouse SAYURI HONKAN,29543,http://tinyurl.com/yysac72t,6 張日式床舖,
Private vacation 'EN'（私人度假'EN'公寓）,29543,http://tinyurl.com/yy9xoun2,1 張日式床舖 • 3 張雙人床,8.8
花ノ宿,29543,http://tinyurl.com/y26m8p2o,4 張單人床 • 1 張沙發床 • 2 張日式床舖,
SK Building 6F,29543,http://tinyurl.com/y4y27bvy,"床型： 2 張單人床 , 2 張沙發床 和 1 張加大雙人床",8.0
Alex Hotel And Resorts Shinsaibashi 403,29543,http://tinyurl.com/yyg8gy78,3 張雙人床,
Save Our House,29543,http://tinyurl.com/yxlr2jd7,3 張雙人床,
Bnb Guests Sanngennya,29543,http://tinyurl.com/y3yn448e,2 張雙人床 • 4 張沙發床,8.1
HOTEL SAMURAI / Vacation STAY 8428,29614,http://tinyurl.com/y4lhogy6,2 張雙人床 • 1 張沙發床,
HOTEL SAMURAI / Vacation STAY 8413,29614,http://tinyurl.com/yxfuzcsz,2 張雙人床 • 1 張沙發床,
千本ハウス,29913,http://tinyurl.com/y5xn5cdv,10 張雙人床 • 1 張沙發床,
201 Shinsaibashi Japanese Style Max 10ppl,29975,http://tinyurl.com/y3yyts4n,5 張單人床,
Designer's House at Asashiobashi（朝潮橋設計師別墅）,29986,http://tinyurl.com/y4c8qrln,"床型： 4 張雙人床 , 1 張沙發床 和 2 張加大雙人床",7.6
Designer's House at Morinomiya（森之宮設計師之家度假屋）,29986,http://tinyurl.com/y3squeh3,"床型： 3 張雙人床 , 1 張沙發床 和 6 張日式床舖",6.4
Tengacyaya Osaka Apartment,30164,http://tinyurl.com/yyqjpqpv,"床型： 2 張雙人床 , 1 張沙發床 和 1 張日式床舖",
KU1 LEGAL BNB in Umeda 3 Stories Big House 8pax,30280,http://tinyurl.com/y4j9fh4l,床型： 1 張單人床 和 5 張雙人床,
10-min to Shinsaibashi ! Japanese style villa TS-1 !,30282,http://tinyurl.com/y56x7ljv,"床型： 2 張單人床 , 1 張雙人床 和 6張床位",
Young Guesthouse,30282,http://tinyurl.com/y2ltfvov,"床型： 2 張單人床 , 2 張雙人床 和 2 張沙發床",7.6
明日香,30311,http://tinyurl.com/y5wjbd9x,3 張單人床 • 4 張雙人床 • 1 張沙發床,
YUYU House - Imazado Anywhere Door,30446,http://tinyurl.com/y45zp9o4,1 張加大雙人床 • 4 張日式床舖,
Bijou Suites Sorriso,30577,http://tinyurl.com/yye3oprr,6 張雙人床,8.9
Luxury Mansion Shinsaibashi 5mins3 404,30586,http://tinyurl.com/yygydk6x,2 張雙人床 • 1 張日式床舖,
Alex Hotel And Resorts Shinsaibashi 702,30586,http://tinyurl.com/y4uvw6ms,床型： 2 張雙人床 和 1 張日式床舖,
Alex Hotel And Resorts Shinsaibashi 803,30586,http://tinyurl.com/y579m6rd,床型： 3 張雙人床,
Alex Hotel And Resorts Shinsaibashi 502,30586,http://tinyurl.com/y4rvv85f,3 張雙人床,
Alex Hotel And Resorts Shinsaibashi 602,30586,http://tinyurl.com/y4brlwj7,床型： 2 張雙人床 和 1 張日式床舖,
Alex Hotel And Resorts Shinsaibashi 601,30586,http://tinyurl.com/y64hy64j,床型： 2 張雙人床 和 1 張日式床舖,
H130_namba Dotonbori shinsaibashi 903,30586,http://tinyurl.com/y48psm9p,床型： 4 張雙人床 和 2 張日式床舖,
TS-1 10mins to Shinsaibashi,30586,http://tinyurl.com/y4ermv3k,2 張單人床 • 1 張雙人床 • 6 張日式床舖,
Alex Apartment in Shinsaibashi 402（心齋橋 402 亞歷克斯公寓）,30586,http://tinyurl.com/yyxgj8ve,2 張雙人床 • 1 張日式床舖,
Luxury Mansion Shinsaibashi 5mins 903,30586,http://tinyurl.com/y55mkhyj,3 張雙人床,
Alex Hotel And Resorts Shinsaibashi 804,30586,http://tinyurl.com/y6o48k2p,床型： 3 張雙人床,
Alex Apartment in Shinsaibashi 901（亞歷克斯心齋橋901N公寓）,30586,http://tinyurl.com/y4f72eey,2 張雙人床 • 1 張日式床舖,
Alex Hotel And Resorts Shinsaibashi 604,30586,http://tinyurl.com/y6l47lzc,床型： 2 張雙人床 和 1 張日式床舖,
Alex Hotel And Resorts Shinsaibashi 801,30586,http://tinyurl.com/yyx2edsv,床型： 2 張雙人床 和 1 張日式床舖,
Luxury Mansion Shinsaibashi 5mins 904,30586,http://tinyurl.com/y66srsz8,床型： 2 張雙人床 和 1 張日式床舖,
Miniature Garden,30725,http://tinyurl.com/yy5vvkdk,床型： 6 張雙人床 和 1 張沙發床,
Hotel Yururito Osaka,30725,http://tinyurl.com/y6o2g8an,床型： 4 張單人床 和 3 張日式床舖,9.7
Designer's House ITSUSHA,30762,http://tinyurl.com/yxrlre5r,床型： 5 張單人床 和 2 張雙人床,
Corlux,31020,http://tinyurl.com/y3m95vsn,6 張雙人床 • 1 張沙發床,
Ikuno House（生野之家公寓）,31020,http://tinyurl.com/y4xhhqbe,7 張雙人床 • 1 張沙發床,
Tsuru House,31020,http://tinyurl.com/y2tzbubk,床型： 6 張雙人床 和 1 張沙發床,
「鶴」TSURU HOUSE,31020,http://tinyurl.com/y57wlrn6,7 張雙人床,6.1
Yupa Stay,31020,http://tinyurl.com/y5csj8qn,2 張單人床 • 3 張雙人床 • 4 張日式床舖,
Tsuruhashi House,31020,http://tinyurl.com/y2984shl,床型： 6 張雙人床 和 1 張沙發床,8.3
enjoyTeradacho,31020,http://tinyurl.com/y57nrytt,1 張單人床 • 4 張雙人床 • 1 張沙發床,
Le temps de repos,31020,http://tinyurl.com/y3o6rq6t,床型： 6 張雙人床 和 1 張沙發床,
Maguro House（馬谷羅度假屋）,31020,http://tinyurl.com/y34u7gr2,4 張雙人床 • 2 張沙發床,9.3
Shinsaibashi Grand Palace,31020,http://tinyurl.com/yy2hpqqo,床型： 2 張雙人床 和 1 張沙發床,
Sugar House,31020,http://tinyurl.com/yxh3f7zt,2 張單人床 • 5 張雙人床 • 1 張沙發床,
Shiba House,31020,http://tinyurl.com/y3xdmjxw,7 張雙人床 • 1 張沙發床,
Mikazuki House Teradacho,31020,http://tinyurl.com/y5gzjs6t,5 張雙人床 • 1 張沙發床 • 1 張日式床舖,
Apartment Saikokan in Doutonbori,31020,http://tinyurl.com/y3trh6v8,床型： 1 張沙發床 和 8 張日式床舖,9.4
"Namba9Min!13ppl! Free park!Direct bus to KIX,Kyoto（難波9分鐘！13人！免費公園！直達巴士至KIX京都公寓）",31020,http://tinyurl.com/y5ow7qed,5 張雙人床 • 1 張沙發床 • 2 張日式床舖,8.8
Kintai House,31020,http://tinyurl.com/yyxr6dgq,5 張雙人床,
Hotel Amaterrace Nippombashi-higashi,31077,http://tinyurl.com/y5e6q5q7,床型： 6 張日式床舖,8.5
Masaru House,31109,http://tinyurl.com/y33dnhzc,床型： 6 張單人床 和 1 張沙發床,
TAKUTO STAY OSAKA UEHOMMACHI,31198,http://tinyurl.com/y562xxcx,"床型： 1 張單人床 , 2 張雙人床 和 1 張沙發床",9.3
Ikidane House Osaka Shimanouchi,31316,http://tinyurl.com/y6jo8cqq,床型： 1 張單人床 和 4 張雙人床,
Bobo’s guest house,31390,http://tinyurl.com/y6558f8a,"床型： 2 張單人床 , 1 張雙人床 和 6 張日式床舖",
nid NAMBA at Residence East,31588,http://tinyurl.com/y64zqhtl,5 張單人床 • 1 張沙發床,
我爱我家,31670,http://tinyurl.com/yxbl2t3n,"床型： 3 張單人床 , 1 張特大雙人床 和 3 張日式床舖",
Apartment in Kozu SD21,31717,http://tinyurl.com/y4c3gpch,床型： 3 張雙人床 和 3 張日式床舖,7.8
Universal Point House,31759,http://tinyurl.com/y29m9nk4,床型： 6 張單人床 和 1 張沙發床,
Namba Tsutenkaku High Class Villa,31759,http://tinyurl.com/y4a9clzf,5 張雙人床 • 1 張沙發床,
YE' S HOME Near Town Villa Namba USJ,31907,http://tinyurl.com/y3pw6z8t,3 張特大雙人床 • 3 張沙發床 • 3 張日式床舖,
Near USJ MAX15people Designers BIG room 103m2,32115,http://tinyurl.com/yybwxhfd,床型： 6 張特大雙人床 和 3 張日式床舖,7.8
IKIDANE Residential Hotel SHIMANOUCHI 302,32115,http://tinyurl.com/yyatld96,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 802,32115,http://tinyurl.com/y23ddxpy,1 張單人床 • 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 702,32115,http://tinyurl.com/y3vug3zk,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 902,32115,http://tinyurl.com/y688r49r,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 502,32115,http://tinyurl.com/y5clgrpf,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 402,32115,http://tinyurl.com/y36kqu4x,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 1002,32115,http://tinyurl.com/y3lvzrab,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 602,32115,http://tinyurl.com/y3wbkvl3,床型： 1 張單人床 和 3 張雙人床,
Near USJ MAX13people Designers BIG room 103m2,32115,http://tinyurl.com/y5n6tycd,1 張單人床 • 6 張特大雙人床,7.8
Osaka Ddowa 2（大阪多瓦2號旅館）,32498,http://tinyurl.com/y23kfeq9,"床型： 4 張雙人床 , 1 張沙發床 和 10 張日式床舖",9.0
Hospi+ Noda,32498,http://tinyurl.com/yylrd36z,床型： 8 張日式床舖,9.4
天满 · 大阪最佳位置，关西机场直达，JR环状线天满站走路5分钟，地铁站走1分钟！日式古典和风二层小楼,32498,http://tinyurl.com/y2m8sf2c,床型： 2 張特大雙人床 和 2 張日式床舖,
Not Ninja OSAKA TAISHO #1,32498,http://tinyurl.com/y4dukt6j,"床型： 1 張單人床 , 3 張雙人床 , 1 張沙發床 和 1 張日式床舖",
KAIDO HOUSE,32498,http://tinyurl.com/y2zh2gu4,床型： 2 張單人床 和 6 張日式床舖,
Designer's House KANSHA,32498,http://tinyurl.com/y6nx444g,床型： 2 張雙人床 和 1 張沙發床,
Namba Family type detached house（難波家庭型獨立度假屋）,32498,http://tinyurl.com/y42846lc,床型： 6 張雙人床,7.6
Beautiful House near Tennoji Namba Shinsaibashi,33032,http://tinyurl.com/yxoky3tc,床型： 4 張雙人床,
Osaka Tengachaya Private stay Sayuri Ekimaekan / Vacation STAY 255,33088,http://tinyurl.com/y4fvreyt,床型： 6 張日式床舖,
全新独立别墅 环境舒适便利 JR站步行五分钟 难波 心斋桥 道敦崛 日本桥 黑门市场 梅田温馨自由行,33088,http://tinyurl.com/y26ddw9e,2 張單人床 • 2 張雙人床 • 1 張沙發床 • 3 張日式床舖,
Kamon Hotel Namba（難波嘉門酒店）,33229,http://tinyurl.com/yy5jj436,3張床位,9.1
Oriental Nihonbashi,33236,http://tinyurl.com/y66xz5d9,床型： 2 張雙人床 和 2 張沙發床,9.1
日本umeda DIJIA 梅田抵家民宿,33236,http://tinyurl.com/y3t69urh,2 張沙發床 • 9 張日式床舖,
Grace Nagahori,33236,http://tinyurl.com/y3wws7or,2 張雙人床 • 1 張沙發床,
La Masia,33679,http://tinyurl.com/yxtoqaq6,床型： 2 張雙人床 和 1 張沙發床,
Ermitage Osaka Dome（大阪巨蛋清幽住所）,33827,http://tinyurl.com/y5jzkqo9,2 張雙人床 • 1 張沙發床 • 1 張日式床舖,7.9
"Center Osaka good aceess,3room 3Bath 12ppl+TV+WIFI",33975,http://tinyurl.com/y2orozh9,6 張雙人床,
Traveller Namba,33975,http://tinyurl.com/y6rnofvr,床型： 2 張雙人床 和 1 張沙發床,8.5
Yukiya（雪家度假屋）,34034,http://tinyurl.com/y5zudhkz,床型： 10 張日式床舖,7.9
Feel Osaka Yu（感受大阪羽酒店）,34100,http://tinyurl.com/y6sq3k5y,8 張單人床,9.6
IKIDANE Residential Hotel SHIMANOUCHI 601,34256,http://tinyurl.com/y458555p,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 901,34256,http://tinyurl.com/yxzjw6rj,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 401,34256,http://tinyurl.com/y26v3hty,床型： 1 張單人床 和 3 張雙人床,
